,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
383,20017.0,alaska regional hospital,,,,anchorage,ak,99508.0,anchorage,9072761131.0,acute care hospitals,proprietary,yes,surgical infection prevention,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,96%,,ak_scip-inf-1
384,20017.0,,,,,anchorage,ak,99508.0,anchorage,9072761131.0,acute care hospitals,proprietary,yes,surgical infection prevention,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98%,,ak_scip-inf-2
385,,alaska regional hospital,,,,,,99508.0,,9072761131.0,acute care hospitals,proprietary,,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),88%,,ak_scip-inf-3
386,,,2801 debarr road,,,anchorage,,,anchorage,,acute care hospitals,,yes,surgical infection prevention,scip-inf-4,,94%,146 patients,ak_scip-inf-4
387,20017.0,,,,,anchorage,ak,99508.0,anchorage,,,proprietary,,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,690 patients,ak_scip-inf-6
388,20017.0,alaska regional hospital,2801 debarr road,,,anchorage,,,,,acute care hospitals,proprietary,,,,,,226 patients,
389,20017.0,,2801 debarr road,,,,ak,99508.0,,9072761131.0,acute care hospitals,proprietary,,surgical infection prevention,scip-vte-2,,94%,,ak_scip-vte-2
390,,marshall medical center south,,,,,al,35957.0,,,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,60%,,al_ami-2
391,,yukon kuskokwim delta reg hospital,,,,,,99559.0,bethel,,,government - federal,,,ami-1,heart attack patients given aspirin at arrival,,,ak_ami-1
392,20018.0,yukon kuskokwim delta reg hospital,po box 287,,,bethel,ak,,,9075436300.0,acute care hospitals,,no,heart attack,,,,,ak_ami-2
393,10019.0,,1300 south montgomery avenue,,,sheffield,al,35660.0,jefferson,,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-2,,89%,,al_pn-2
394,10019.0,helen keller memorial hospital,1300 south montgomery avenue,,,,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,,149 patients,al_pn-3b
395,10019.0,,,,,sheffield,al,35660.0,,,acute care hospitals,government - hospital district or authority,yes,pneumonia,,,,,
396,10019.0,helen keller memorial hospital,1300 south montgomery avenue,,,,al,35660.0,,2563864556.0,acute care hospitals,government - hospital district or authority,,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,98%,192 patients,al_pn-5c
397,10019.0,,1300 south montgomery avenue,,,sheffield,,35660.0,,,,government - hospital district or authority,yes,pneumonia,pn-6,,86%,,al_pn-6
398,10019.0,helen keller memorial hospital,1300 south montgomery avenue,,,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,,yes,,,pneumonia patients assessed and given influenza vaccination,82%,119 patients,al_pn-7
399,10019.0,helen keller memorial hospital,1300 south montgomery avenue,,,sheffield,al,,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-card-2,,81%,,al_scip-card-2
400,10019.0,helen keller memorial hospital,1300 south montgomery avenue,,,,al,35660.0,,2563864556.0,acute care hospitals,,yes,surgical infection prevention,scip-inf-1,,,253 patients,al_scip-inf-1
401,,marshall medical center south,2505 u s highway 431 north,,,,al,35957.0,,,acute care hospitals,,,heart attack,ami-3,,100%,2 patients,al_ami-3
402,,,1300 south montgomery avenue,,,,al,35660.0,jefferson,2563864556.0,acute care hospitals,,yes,surgical infection prevention,scip-inf-2,,91%,255 patients,al_scip-inf-2
403,,helen keller memorial hospital,1300 south montgomery avenue,,,sheffield,al,35660.0,,2563864556.0,,government - hospital district or authority,,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,245 patients,al_scip-inf-3
404,10019.0,helen keller memorial hospital,1300 south montgomery avenue,,,,al,35660.0,jefferson,,,government - hospital district or authority,yes,,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,
405,10019.0,helen keller memorial hospital,1300 south montgomery avenue,,,sheffield,,,,2563864556.0,,government - hospital district or authority,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),97%,369 patients,al_scip-inf-6
406,,helen keller memorial hospital,1300 south montgomery avenue,,,sheffield,al,35660.0,,2563864556.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,85%,144 patients,al_scip-vte-1
407,10019.0,helen keller memorial hospital,,,,sheffield,,35660.0,jefferson,2563864556.0,acute care hospitals,,,,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,79%,,al_scip-vte-2
408,,,,,,,al,,,,acute care hospitals,,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,,11 patients,
409,10021.0,dale medical center,126 hospital ave,,,,al,,dale,3347742601.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,100%,5 patients,al_ami-2
410,,dale medical center,126 hospital ave,,,ozark,al,,,3347742601.0,,,yes,heart attack,,,,0 patients,
411,10021.0,,,,,,al,,,,acute care hospitals,government - hospital district or authority,,,ami-4,,100%,,al_ami-4
412,,marshall medical center south,2505 u s highway 431 north,,,,al,35957.0,,2565938310.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,,0 patients,al_ami-4
413,10021.0,,126 hospital ave,,,ozark,,36360.0,dale,,acute care hospitals,government - hospital district or authority,,,,,83%,6 patients,
414,,dale medical center,126 hospital ave,,,ozark,,,dale,3347742601.0,,government - hospital district or authority,yes,heart attack,ami-7a,,0%,,
415,10021.0,dale medical center,,,,ozark,al,36360.0,dale,,acute care hospitals,government - hospital district or authority,yes,,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
416,10021.0,,,,,ozark,,36360.0,dale,,,,yes,heart failure,hf-1,heart failure patients given discharge instructions,,,
417,10021.0,dale medical center,126 hospital ave,,,ozark,,36360.0,dale,3347742601.0,,,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,96%,,al_hf-2
418,10021.0,dale medical center,126 hospital ave,,,ozark,al,,dale,3347742601.0,acute care hospitals,,,heart failure,hf-3,,94%,18 patients,
419,,,126 hospital ave,,,,al,36360.0,dale,3347742601.0,,government - hospital district or authority,yes,,,heart failure patients given smoking cessation advice/counseling,94%,32 patients,al_hf-4
420,10021.0,dale medical center,,,,ozark,al,36360.0,dale,,acute care hospitals,government - hospital district or authority,yes,,pn-2,,85%,80 patients,al_pn-2
421,10021.0,,126 hospital ave,,,ozark,,,,,acute care hospitals,,yes,,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,94%,67 patients,al_pn-3b
422,,dale medical center,126 hospital ave,,,ozark,al,,,,acute care hospitals,,yes,pneumonia,,,,39 patients,al_pn-4
423,,marshall medical center south,2505 u s highway 431 north,,,boaz,al,,,,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,100%,5 patients,al_ami-5
424,10021.0,dale medical center,,,,ozark,,36360.0,dale,,acute care hospitals,,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,,74 patients,al_pn-5c
425,,dale medical center,126 hospital ave,,,ozark,al,,dale,3347742601.0,acute care hospitals,government - hospital district or authority,,pneumonia,pn-6,,64%,,al_pn-6
426,,dale medical center,126 hospital ave,,,ozark,,,dale,3347742601.0,,,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,90%,62 patients,
427,,dale medical center,126 hospital ave,,,ozark,al,36360.0,,3347742601.0,acute care hospitals,,,surgical infection prevention,scip-card-2,,100%,,
428,10021.0,,,,,ozark,al,36360.0,,3347742601.0,acute care hospitals,government - hospital district or authority,yes,,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,94%,52 patients,al_scip-inf-1
429,,dale medical center,,,,ozark,al,36360.0,,3347742601.0,,government - hospital district or authority,yes,,scip-inf-2,,96%,52 patients,al_scip-inf-2
430,,dale medical center,126 hospital ave,,,ozark,al,,dale,,acute care hospitals,government - hospital district or authority,yes,,,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),85%,48 patients,al_scip-inf-3
431,10021.0,dale medical center,,,,ozark,al,,,3347742601.0,,government - hospital district or authority,yes,surgical infection prevention,,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,al_scip-inf-4
432,,,126 hospital ave,,,ozark,al,36360.0,dale,3347742601.0,acute care hospitals,government - hospital district or authority,,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,94 patients,al_scip-inf-6
433,10021.0,,,,,ozark,,36360.0,,3347742601.0,,government - hospital district or authority,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,,
434,,marshall medical center south,,,,boaz,,,marshall,2565938310.0,,,yes,,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,
435,10021.0,,,,,,,36360.0,,3347742601.0,,,,,scip-vte-2,,,50 patients,
436,10022.0,cherokee medical center,,,,,,35960.0,,2569275531.0,,voluntary non-profit - private,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,,0 patients,al_ami-1
437,10022.0,,,,,centre,al,35960.0,cherokee,2569275531.0,acute care hospitals,voluntary non-profit - private,,,ami-2,heart attack patients given aspirin at discharge,100%,1 patients,al_ami-2
438,10022.0,cherokee medical center,400 northwood dr,,,centre,,35960.0,,2569275531.0,acute care hospitals,voluntary non-profit - private,yes,,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),,0 patients,
439,10022.0,,400 northwood dr,,,centre,al,35960.0,cherokee,2569275531.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,,heart attack patients given smoking cessation advice/counseling,,,al_ami-4
440,10022.0,cherokee medical center,,,,centre,al,35960.0,cherokee,2569275531.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,,heart attack patients given beta blocker at discharge,,,
441,10022.0,,400 northwood dr,,,centre,al,35960.0,cherokee,2569275531.0,,voluntary non-profit - private,,,,,,,
442,10022.0,cherokee medical center,,,,centre,al,,cherokee,2569275531.0,acute care hospitals,voluntary non-profit - private,yes,,,,,0 patients,al_ami-8a
443,,,400 northwood dr,,,centre,,,cherokee,,acute care hospitals,,yes,,,,83%,35 patients,
444,,,400 northwood dr,,,,al,35960.0,,,acute care hospitals,voluntary non-profit - private,,,,,94%,,al_hf-2
445,,callahan eye foundation hospital,1720 university blvd,,,,al,35233.0,jefferson,,acute care hospitals,voluntary non-profit - private,,,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),,,al_scip-inf-6
446,10005.0,,2505 u s highway 431 north,,,,al,35957.0,,,,government - hospital district or authority,yes,,,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
447,10022.0,,400 northwood dr,,,centre,,,,2569275531.0,acute care hospitals,voluntary non-profit - private,yes,heart failure,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),90%,10 patients,
448,10022.0,cherokee medical center,400 northwood dr,,,centre,al,35960.0,cherokee,2569275531.0,,voluntary non-profit - private,yes,heart failure,hf-4,,,,
449,10022.0,cherokee medical center,400 northwood dr,,,centre,al,35960.0,cherokee,2569275531.0,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,,44 patients,al_pn-2
450,10022.0,,400 northwood dr,,,,,35960.0,cherokee,2569275531.0,acute care hospitals,,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,97%,33 patients,al_pn-3b
451,,cherokee medical center,400 northwood dr,,,centre,al,,,2569275531.0,acute care hospitals,voluntary non-profit - private,,,,,100%,,al_pn-4
452,10022.0,,400 northwood dr,,,centre,al,,cherokee,2569275531.0,,,yes,pneumonia,,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,89%,,al_pn-5c
453,10022.0,,,,,,al,35960.0,cherokee,2569275531.0,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),93%,,al_pn-6
