,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
350,10158.0,russellville hospital,15155 highway 43,,,russellville,,35653.0,franklin,2563321611.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,98%,125 patients,al_scip-vte-2
351,10164.0,coosa valley medical center,315 w hickory st,,,sylacauga,,35150.0,talladega,2562495000.0,acute care hospitals,voluntary non-profit - other,no,heart attack,ami-1,,,10 patients,al_ami-1
352,,coosa valley medical center,,,,sylacauga,al,,talladega,2562495000.0,acute care hospitals,voluntary non-profit - other,no,heart attack,,heart attack patients given aspirin at discharge,,,
353,10164.0,coosa valley medical center,315 w hickory st,,,sylacauga,al,35150.0,talladega,,,voluntary non-profit - other,no,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,1 patients,al_ami-3
354,10164.0,coosa valley medical center,,,,sylacauga,,35150.0,talladega,,acute care hospitals,voluntary non-profit - other,no,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,,,al_ami-4
355,10164.0,coosa valley medical center,315 w hickory st,,,sylacauga,al,,talladega,2562495000.0,,voluntary non-profit - other,no,,ami-5,heart attack patients given beta blocker at discharge,100%,,
356,10164.0,coosa valley medical center,,,,,al,,talladega,,acute care hospitals,,no,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,
357,10001.0,,1108 ross clark circle,,,dothan,,,houston,3347938701.0,acute care hospitals,,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,185 patients,al_scip-vte-1
358,10164.0,,315 w hickory st,,,sylacauga,al,35150.0,talladega,,,voluntary non-profit - other,no,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,,al_ami-8a
359,,coosa valley medical center,315 w hickory st,,,sylacauga,al,35150.0,,2562495000.0,acute care hospitals,,no,heart failure,,heart failure patients given discharge instructions,,,al_hf-1
360,10164.0,coosa valley medical center,315 w hickory st,,,sylacauga,,35150.0,,2562495000.0,acute care hospitals,voluntary non-profit - other,no,heart failure,hf-2,,,105 patients,al_hf-2
361,10164.0,coosa valley medical center,315 w hickory st,,,,,35150.0,talladega,2562495000.0,,voluntary non-profit - other,no,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),85%,46 patients,
362,,coosa valley medical center,315 w hickory st,,,,al,35150.0,talladega,,acute care hospitals,voluntary non-profit - other,no,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,12 patients,
363,,coosa valley medical center,315 w hickory st,,,sylacauga,al,35150.0,talladega,2562495000.0,acute care hospitals,voluntary non-profit - other,no,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,,69 patients,
364,,,315 w hickory st,,,sylacauga,al,35150.0,,2562495000.0,,,no,,pn-3b,,,,al_pn-3b
365,10164.0,coosa valley medical center,,,,sylacauga,al,35150.0,talladega,2562495000.0,acute care hospitals,voluntary non-profit - other,no,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,47 patients,al_pn-4
366,10164.0,,315 w hickory st,,,sylacauga,al,35150.0,talladega,2562495000.0,acute care hospitals,voluntary non-profit - other,no,pneumonia,pn-5c,,97%,101 patients,al_pn-5c
367,10164.0,coosa valley medical center,315 w hickory st,,,sylacauga,,35150.0,talladega,2562495000.0,acute care hospitals,voluntary non-profit - other,no,pneumonia,pn-6,,96%,57 patients,al_pn-6
368,10001.0,southeast alabama medical center,1108 ross clark circle,,,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,,184 patients,
369,10164.0,coosa valley medical center,315 w hickory st,,,sylacauga,al,,talladega,,acute care hospitals,voluntary non-profit - other,no,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,88%,51 patients,al_pn-7
370,,,315 w hickory st,,,,al,35150.0,,2562495000.0,acute care hospitals,,no,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,,22 patients,al_scip-card-2
371,20017.0,alaska regional hospital,2801 debarr road,,,,ak,99508.0,anchorage,9072761131.0,,proprietary,yes,heart failure,hf-1,heart failure patients given discharge instructions,91%,57 patients,
372,,alaska regional hospital,2801 debarr road,,,anchorage,ak,99508.0,anchorage,9072761131.0,acute care hospitals,proprietary,,heart failure,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,98%,61 patients,ak_hf-2
373,20017.0,alaska regional hospital,2801 debarr road,,,anchorage,,99508.0,anchorage,9072761131.0,acute care hospitals,proprietary,yes,,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,33 patients,ak_hf-3
374,,alaska regional hospital,2801 debarr road,,,anchorage,ak,99508.0,anchorage,,acute care hospitals,proprietary,,,,heart failure patients given smoking cessation advice/counseling,100%,,
375,,,2801 debarr road,,,anchorage,ak,99508.0,anchorage,9072761131.0,,proprietary,,pneumonia,pn-2,,,37 patients,ak_pn-2
376,20017.0,alaska regional hospital,2801 debarr road,,,,ak,99508.0,anchorage,9072761131.0,acute care hospitals,proprietary,,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,47 patients,ak_pn-3b
377,20017.0,alaska regional hospital,2801 debarr road,,,anchorage,ak,99508.0,anchorage,9072761131.0,acute care hospitals,proprietary,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,96%,,ak_pn-4
378,20017.0,alaska regional hospital,2801 debarr road,,,anchorage,ak,,,9072761131.0,acute care hospitals,proprietary,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,97%,,ak_pn-5c
379,10005.0,marshall medical center south,2505 u s highway 431 north,,,boaz,al,35957.0,marshall,2565938310.0,,government - hospital district or authority,,heart attack,,heart attack patients given aspirin at arrival,80%,20 patients,al_ami-1
380,20017.0,alaska regional hospital,2801 debarr road,,,anchorage,,99508.0,anchorage,,,proprietary,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),95%,22 patients,ak_pn-6
381,20017.0,,2801 debarr road,,,anchorage,ak,99508.0,anchorage,9072761131.0,acute care hospitals,,,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,90%,29 patients,ak_pn-7
382,20017.0,alaska regional hospital,2801 debarr road,,,anchorage,ak,99508.0,anchorage,,acute care hospitals,proprietary,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,87%,106 patients,ak_scip-card-2
383,20017.0,,2801 debarr road,,,anchorage,ak,99508.0,,9072761131.0,acute care hospitals,proprietary,,,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,96%,513 patients,
384,,alaska regional hospital,,,,anchorage,,99508.0,anchorage,,,proprietary,yes,,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,,,ak_scip-inf-2
385,20017.0,alaska regional hospital,2801 debarr road,,,,ak,99508.0,anchorage,,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),88%,499 patients,ak_scip-inf-3
386,20017.0,alaska regional hospital,2801 debarr road,,,anchorage,ak,99508.0,anchorage,9072761131.0,,,yes,,scip-inf-4,,94%,146 patients,ak_scip-inf-4
387,20017.0,alaska regional hospital,2801 debarr road,,,,ak,99508.0,anchorage,,acute care hospitals,proprietary,,,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,,ak_scip-inf-6
388,20017.0,alaska regional hospital,2801 debarr road,,,,ak,99508.0,,9072761131.0,acute care hospitals,proprietary,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,,,ak_scip-vte-1
389,20017.0,,2801 debarr road,,,anchorage,ak,,anchorage,9072761131.0,acute care hospitals,,yes,surgical infection prevention,scip-vte-2,,94%,223 patients,ak_scip-vte-2
390,10005.0,marshall medical center south,,,,boaz,al,35957.0,marshall,,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,60%,5 patients,al_ami-2
391,20018.0,yukon kuskokwim delta reg hospital,po box 287,,,,ak,99559.0,bethel,,acute care hospitals,government - federal,no,heart attack,,heart attack patients given aspirin at arrival,,,ak_ami-1
392,,,po box 287,,,bethel,,99559.0,,9075436300.0,,government - federal,no,heart attack,ami-2,heart attack patients given aspirin at discharge,,,ak_ami-2
393,10019.0,helen keller memorial hospital,1300 south montgomery avenue,,,,al,35660.0,,2563864556.0,acute care hospitals,,yes,pneumonia,pn-2,,89%,150 patients,
394,10019.0,helen keller memorial hospital,1300 south montgomery avenue,,,sheffield,al,35660.0,jefferson,2563864556.0,,,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,99%,149 patients,
395,10019.0,helen keller memorial hospital,,,,sheffield,al,35660.0,jefferson,,,,yes,pneumonia,,pneumonia patients given smoking cessation advice/counseling,97%,79 patients,al_pn-4
396,10019.0,helen keller memorial hospital,1300 south montgomery avenue,,,,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,98%,192 patients,al_pn-5c
397,10019.0,,,,,sheffield,,35660.0,jefferson,,acute care hospitals,,yes,pneumonia,,,86%,139 patients,al_pn-6
398,10019.0,helen keller memorial hospital,,,,sheffield,al,35660.0,jefferson,2563864556.0,,government - hospital district or authority,yes,pneumonia,,pneumonia patients assessed and given influenza vaccination,82%,,al_pn-7
399,,helen keller memorial hospital,1300 south montgomery avenue,,,sheffield,,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,,,81%,,al_scip-card-2
400,,,1300 south montgomery avenue,,,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,,,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,,253 patients,
401,10005.0,marshall medical center south,2505 u s highway 431 north,,,boaz,al,35957.0,marshall,2565938310.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,,al_ami-3
402,10019.0,helen keller memorial hospital,1300 south montgomery avenue,,,sheffield,al,35660.0,jefferson,2563864556.0,,government - hospital district or authority,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,91%,255 patients,al_scip-inf-2
403,,helen keller memorial hospital,,,,,al,,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),84%,245 patients,al_scip-inf-3
404,10019.0,helen keller memorial hospital,1300 south montgomery avenue,,,sheffield,,35660.0,jefferson,2563864556.0,acute care hospitals,,yes,,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,al_scip-inf-4
405,10019.0,,1300 south montgomery avenue,,,,al,35660.0,jefferson,,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),97%,369 patients,al_scip-inf-6
406,,,1300 south montgomery avenue,,,sheffield,,35660.0,jefferson,2563864556.0,,government - hospital district or authority,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,85%,144 patients,
